      1     2     3     4     5     6     7     8     9     10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26    27    28    29    30    31    32    33    34    35    36    37    38    39    40    41    42    43    44    45    46    47    48    49    50    51    52    53    54    55    56    57    58    59    60    61    62    63    64    65    66    67    68    69    70    71    72    73    74    75    76    77    78    79    80    81    82    83    84    85    86    87    88    89    90    91    92    93    94    95    96    97    98    99    100

Number of warriors for each group
Group 46: 2
Group 47: 5
Group 48: 4
Group 49: 3
Group 50: 3
Group 51: 4
Group 52: 3
Group 53: 5
Group 54: 3
Group 55: 5
Group 56: 3
Group 57: 5
Group 58: 3
Group 59: 5
Group 60: 3
Group 61: 4
Group 62: 5
Group 63: 4
Group 64: 3
Group 65: 3
Group 66: 4
Group 67: 3
Group 68: 4
Group 69: 3
Group 70: 5
Group 71: 5
Group 72: 3
Group 73: 4
Group 74: 3
Group 75: 3
Group 76: 4
Group 77: 5
Group 78: 4
Group 79: 4
Group 80: 4
Group 81: 5
Group 82: 4
Group 83: 3
Group 84: 3
Group 85: 3
Group 86: 3
Group 87: 5
Group 88: 4
Group 89: 3
Group 90: 3
Group 91: 4
Group 92: 4
Group 93: 5
Group 94: 5
Group 95: 5
Group 96: 4
Group 97: 4
Group 98: 3
Group 99: 5
Group 100: 4
==================================


Group 97 attacked Group 46!


Number of warriors for each group
Group 46: 1
Group 47: 5
Group 48: 4
Group 49: 3
Group 50: 3
Group 51: 4
Group 52: 3
Group 53: 5
Group 54: 3
Group 55: 5
Group 56: 3
Group 57: 5
Group 58: 3
Group 59: 5
Group 60: 3
Group 61: 4
Group 62: 5
Group 63: 4
Group 64: 3
Group 65: 3
Group 66: 4
Group 67: 3
Group 68: 4
Group 69: 3
Group 70: 5
Group 71: 5
Group 72: 3
Group 73: 4
Group 74: 3
Group 75: 3
Group 76: 4
Group 77: 5
Group 78: 4
Group 79: 4
Group 80: 4
Group 81: 5
Group 82: 4
Group 83: 3
Group 84: 3
Group 85: 3
Group 86: 3
Group 87: 5
Group 88: 4
Group 89: 3
Group 90: 3
Group 91: 4
Group 92: 4
Group 93: 5
Group 94: 5
Group 95: 5
Group 96: 4
Group 97: 4
Group 98: 3
Group 99: 5
Group 100: 4
==================================


Group 90 attacked Group 47!


Number of warriors for each group
Group 46: 1
Group 47: 4
Group 48: 4
Group 49: 3
Group 50: 3
Group 51: 4
Group 52: 3
Group 53: 5
Group 54: 3
Group 55: 5
Group 56: 3
Group 57: 5
Group 58: 3
Group 59: 5
Group 60: 3
Group 61: 4
Group 62: 5
Group 63: 4
Group 64: 3
Group 65: 3
Group 66: 4
Group 67: 3
Group 68: 4
Group 69: 3
Group 70: 5
Group 71: 5
Group 72: 3
Group 73: 4
Group 74: 3
Group 75: 3
Group 76: 4
Group 77: 5
Group 78: 4
Group 79: 4
Group 80: 4
Group 81: 5
Group 82: 4
Group 83: 3
Group 84: 3
Group 85: 3
Group 86: 3
Group 87: 5
Group 88: 4
Group 89: 3
Group 90: 3
Group 91: 4
Group 92: 4
Group 93: 5
Group 94: 5
Group 95: 5
Group 96: 4
Group 97: 4
Group 98: 3
Group 99: 5
Group 100: 4
==================================


Group 63 attacked Group 47!


Number of warriors for each group
Group 46: 1
Group 47: 3
Group 48: 4
Group 49: 3
Group 50: 3
Group 51: 4
Group 52: 3
Group 53: 5
Group 54: 3
Group 55: 5
Group 56: 3
Group 57: 5
Group 58: 3
Group 59: 5
Group 60: 3
Group 61: 4
Group 62: 5
Group 63: 4
Group 64: 3
Group 65: 3
Group 66: 4
Group 67: 3
Group 68: 4
Group 69: 3
Group 70: 5
Group 71: 5
Group 72: 3
Group 73: 4
Group 74: 3
Group 75: 3
Group 76: 4
Group 77: 5
Group 78: 4
Group 79: 4
Group 80: 4
Group 81: 5
Group 82: 4
Group 83: 3
Group 84: 3
Group 85: 3
Group 86: 3
Group 87: 5
Group 88: 4
Group 89: 3
Group 90: 3
Group 91: 4
Group 92: 4
Group 93: 5
Group 94: 5
Group 95: 5
Group 96: 4
Group 97: 4
Group 98: 3
Group 99: 5
Group 100: 4
==================================


Group 91 attacked Group 50!


Number of warriors for each group
Group 46: 1
Group 47: 3
Group 48: 4
Group 49: 3
Group 50: 2
Group 51: 4
Group 52: 3
Group 53: 5
Group 54: 3
Group 55: 5
Group 56: 3
Group 57: 5
Group 58: 3
Group 59: 5
Group 60: 3
Group 61: 4
Group 62: 5
Group 63: 4
Group 64: 3
Group 65: 3
Group 66: 4
Group 67: 3
Group 68: 4
Group 69: 3
Group 70: 5
Group 71: 5
Group 72: 3
Group 73: 4
Group 74: 3
Group 75: 3
Group 76: 4
Group 77: 5
Group 78: 4
Group 79: 4
Group 80: 4
Group 81: 5
Group 82: 4
Group 83: 3
Group 84: 3
Group 85: 3
Group 86: 3
Group 87: 5
Group 88: 4
Group 89: 3
Group 90: 3
Group 91: 4
Group 92: 4
Group 93: 5
Group 94: 5
Group 95: 5
Group 96: 4
Group 97: 4
Group 98: 3
Group 99: 5
Group 100: 4
==================================


Group 61 attacked Group 47!


Number of warriors for each group
Group 46: 1
Group 47: 2
Group 48: 4
Group 49: 3
Group 50: 2
Group 51: 4
Group 52: 3
Group 53: 5
Group 54: 3
Group 55: 5
Group 56: 3
Group 57: 5
Group 58: 3
Group 59: 5
Group 60: 3
Group 61: 4
Group 62: 5
Group 63: 4
Group 64: 3
Group 65: 3
Group 66: 4
Group 67: 3
Group 68: 4
Group 69: 3
Group 70: 5
Group 71: 5
Group 72: 3
Group 73: 4
Group 74: 3
Group 75: 3
Group 76: 4
Group 77: 5
Group 78: 4
Group 79: 4
Group 80: 4
Group 81: 5
Group 82: 4
Group 83: 3
Group 84: 3
Group 85: 3
Group 86: 3
Group 87: 5
Group 88: 4
Group 89: 3
Group 90: 3
Group 91: 4
Group 92: 4
Group 93: 5
Group 94: 5
Group 95: 5
Group 96: 4
Group 97: 4
Group 98: 3
Group 99: 5
Group 100: 4
==================================


Group 68 attacked Group 50!


Number of warriors for each group
Group 46: 1
Group 47: 2
Group 48: 4
Group 49: 3
Group 50: 1
Group 51: 4
Group 52: 3
Group 53: 5
Group 54: 3
Group 55: 5
Group 56: 3
Group 57: 5
Group 58: 3
Group 59: 5
Group 60: 3
Group 61: 4
Group 62: 5
Group 63: 4
Group 64: 3
Group 65: 3
Group 66: 4
Group 67: 3
Group 68: 4
Group 69: 3
Group 70: 5
Group 71: 5
Group 72: 3
Group 73: 4
Group 74: 3
Group 75: 3
Group 76: 4
Group 77: 5
Group 78: 4
Group 79: 4
Group 80: 4
Group 81: 5
Group 82: 4
Group 83: 3
Group 84: 3
Group 85: 3
Group 86: 3
Group 87: 5
Group 88: 4
Group 89: 3
Group 90: 3
Group 91: 4
Group 92: 4
Group 93: 5
Group 94: 5
Group 95: 5
Group 96: 4
Group 97: 4
Group 98: 3
Group 99: 5
Group 100: 4
==================================


Group 76 attacked Group 46!

Group 46 is annihilated!

==================================

Reconfiguring stochastic matrix

      47    48    49    50    51    52    53    54    55    56    57    58    59    60    61    62    63    64    65    66    67    68    69    70    71    72    73    74    75    76    77    78    79    80    81    82    83    84    85    86    87    88    89    90    91    92    93    94    95    96    97    98    99   100
47   0.00  0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.02  0.02  0.01  0.02  0.02  0.01  0.02  0.01  0.02  0.01  0.01  0.01  0.02  0.01  0.02  0.02  0.02  0.02  0.01  0.02  0.01  0.01  0.02  0.02  0.02  0.01  0.01  0.02  0.02  0.01  0.03  0.02  0.02  0.02  0.03  0.01  0.02  0.02  0.02  0.02  0.05  0.03  0.02  0.06  0.09  0.0
48   0.23  0.00  0.53  0.08  0.01  0.03  0.05  0.01  0.03  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
49   0.51  0.41  0.00  0.04  0.04  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
50   0.99  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
51   0.03  0.83  0.11  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
52   0.21  0.06  0.14  0.01  0.44  0.00  0.06  0.04  0.01  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
53   0.73  0.24  0.01  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
54   0.11  0.50  0.17  0.17  0.02  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
55   0.76  0.09  0.06  0.08  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
56   0.34  0.19  0.47  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
57   0.61  0.24  0.10  0.01  0.01  0.01  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
58   0.47  0.02  0.42  0.09  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
59   0.24  0.67  0.04  0.04  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
60   0.24  0.21  0.49  0.04  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
61   0.28  0.51  0.14  0.01  0.01  0.02  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
62   0.98  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
63   0.62  0.23  0.01  0.11  0.01  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
64   0.93  0.05  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
65   0.20  0.02  0.45  0.30  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
66   0.53  0.12  0.27  0.02  0.06  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
67   0.64  0.16  0.13  0.02  0.01  0.02  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
68   0.36  0.48  0.16  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
69   0.24  0.52  0.06  0.03  0.09  0.05  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
70   0.39  0.52  0.06  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
71   0.45  0.16  0.36  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
72   0.03  0.63  0.17  0.15  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
73   0.22  0.04  0.64  0.01  0.04  0.03  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
74   0.90  0.02  0.03  0.01  0.03  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
75   0.17  0.45  0.08  0.21  0.08  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
76   0.68  0.08  0.07  0.12  0.03  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
77   0.42  0.36  0.18  0.04  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
78   0.22  0.36  0.21  0.08  0.05  0.02  0.01  0.01  0.02  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
79   0.96  0.02  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
80   0.05  0.43  0.17  0.33  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
81   0.24  0.57  0.16  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
82   0.84  0.10  0.02  0.02  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
83   0.61  0.10  0.26  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
84   0.27  0.67  0.02  0.04  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
85   0.60  0.07  0.25  0.04  0.02  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
86   0.25  0.64  0.03  0.05  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
87   0.63  0.18  0.06  0.13  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
88   0.60  0.35  0.02  0.01  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
89   0.20  0.26  0.33  0.01  0.02  0.13  0.05  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
90   0.71  0.10  0.14  0.03  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
91   0.87  0.05  0.06  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
92   0.94  0.03  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
93   0.37  0.57  0.03  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0
